,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,host_is_superhost,property_type,bedrooms,beds,guests_included,review_scores_rating,instant_bookable,bathrooms,security_deposit,cleaning_fee,len_amenities
128,2488042,Massive Room in Chinatown Shophouse,1346787,Val,Central Region,Outram,1.28409,103.84514,Private room,66,1,21,0.28,3,162,f,Apartment,1.0,2.0,1,84.0,t,1.0,200.0,30.0,16
129,2547370,Happy Snail Hostel - 4 person Room,13043889,Happysnail,Central Region,Rochor,1.3034299999999999,103.85799,Private room,119,2,2,0.11,2,1,f,Bed and breakfast,1.0,4.0,1,60.0,f,2.0,0.0,0.0,15
130,2547778,1950s cozy window singlebed roomQi @ lavender,8948251,Joey,Central Region,Kallang,1.3111700000000002,103.86214,Private room,36,28,1,0.04,106,357,f,Apartment,1.0,1.0,1,80.0,t,3.0,0.0,15.0,27
131,2691621,"Sofa couch, near Orchard/Holland",581033,Nicholas,Central Region,Queenstown,1.3069899999999999,103.80159,Shared room,70,1,0,0.0,1,365,f,Apartment,1.0,1.0,2,0.0,f,1.5,0.0,0.0,12
132,2696834,Master Rm A2 nr MRT/CBP/CGH/SUTD/Boeing & SIA,4705949,Kit,East Region,Bedok,1.32823,103.94835,Private room,54,4,34,0.48,12,90,t,Bungalow,1.0,1.0,1,96.0,f,1.0,0.0,30.0,23
133,2731054,Designer Studio with Singapore River View in CBD,6648858,Chris,Central Region,Museum,1.29091,103.84823,Entire home/apt,225,90,61,0.83,1,363,t,Apartment,1.0,0.0,1,98.0,f,1.0,0.0,0.0,24
134,2764928,Centrally located Shop House,14143199,Gordon,Central Region,River Valley,1.29519,103.84185,Entire home/apt,151,14,7,0.1,1,0,f,Apartment,1.0,1.0,1,94.0,f,1.0,0.0,50.0,15
135,2838555,1 Bedroom with Balcony suite (Walk to Aljunied MRT,14521708,Shirley,Central Region,Geylang,1.31566,103.8859,Entire home/apt,89,90,61,0.83,25,180,f,Apartment,1.0,1.0,1,95.0,f,1.0,500.0,0.0,16
136,2840554,Spacious 1 bedroom unit (Walk to Aljunied MRT),14521708,Shirley,Central Region,Geylang,1.31531,103.88561,Entire home/apt,93,90,50,0.67,25,0,f,Apartment,1.0,1.0,1,94.0,f,1.0,500.0,0.0,16
137,2858696,New 2 Bedroom Apt @ Orchard Area,10248444,RecR,Central Region,River Valley,1.29645,103.83972,Entire home/apt,200,1,99,1.35,58,354,f,Apartment,2.0,2.0,2,88.0,f,2.0,150.0,0.0,29
138,2868366,Studio Apt @ Orchard/Central,10248444,RecR,Central Region,River Valley,1.2964799999999999,103.83877,Entire home/apt,105,1,249,3.38,58,354,f,Serviced apartment,1.0,1.0,2,87.0,f,1.0,150.0,0.0,35
139,2959811,Central and stylish pied-a-terre - 3 months min.,15067769,Dominique,Central Region,Orchard,1.30021,103.84288000000001,Private room,70,90,0,0.0,2,364,f,Apartment,1.0,1.0,1,0.0,f,1.0,2000.0,0.0,8
140,3000736,16-Bed Mixed Dormitory,15295886,Chloe,Central Region,Kallang,1.31047,103.86095999999999,Shared room,35,1,19,0.26,3,0,f,Hostel,1.0,16.0,1,91.0,f,2.0,0.0,0.0,18
141,3000786,"northern comfort -landed house, almost HDB price",15296039,Mark,North Region,Sembawang,1.43677,103.8251,Private room,60,30,1,0.02,1,363,f,House,2.0,2.0,1,80.0,f,1.0,0.0,0.0,9
142,3034137,Cozy 1 BD linked to MRT (Heartland),4422603,Rosanna,North-East Region,Hougang,1.36103,103.88356,Private room,84,1,9,0.13,1,364,f,Apartment,1.0,1.0,1,98.0,f,1.0,959.0,138.0,23
143,3075620,Everything You Need in Singapore,7044509,Katherine,Central Region,Museum,1.2986,103.84659,Private room,110,90,7,0.1,2,365,f,Condominium,1.0,1.0,1,100.0,t,0.5,1600.0,86.0,29
144,3078453,5 mins walk to MRT. Very near city.,15666562,Yeo,Central Region,Toa Payoh,1.3396700000000001,103.86901,Entire home/apt,280,60,6,0.09,1,365,f,Apartment,2.0,6.0,1,96.0,f,2.0,300.0,80.0,14
145,3085308,2 bedrooms retro style apartment,15699865,Julian,Central Region,Bukit Merah,1.27811,103.83379000000001,Entire home/apt,257,7,4,0.06,1,0,t,Apartment,2.0,2.0,1,100.0,f,1.0,937.0,0.0,7
146,3100323,Exclusive Riverside Condo Living,15763880,Singdweller,Central Region,Kallang,1.29575,103.86549000000001,Entire home/apt,275,3,0,0.0,1,0,f,Apartment,3.0,4.0,4,0.0,f,3.0,500.0,100.0,8
147,3116909,New Studio Apt @Orchard/Central,10248444,RecR,Central Region,River Valley,1.29792,103.83781,Hotel room,124,6,101,1.4,58,358,f,Serviced apartment,1.0,2.0,2,89.0,t,1.0,150.0,0.0,35
148,3141018,"Penthouse + pool, jacuzzi & terrace",7512511,Dale,Central Region,Kallang,1.31239,103.85200999999999,Entire home/apt,300,2,3,0.04,1,0,f,Apartment,2.0,2.0,4,93.0,f,2.0,500.0,60.0,13
149,3141692,Family 5/6 Beds Room,10861133,DropINN,Central Region,Kallang,1.3152,103.85925999999999,Hotel room,138,1,32,0.57,11,347,f,Hostel,1.0,6.0,6,81.0,t,4.0,0.0,8.0,16
150,3142075,2 BEDS in 6 Beds Female Shared Room,10861133,DropINN,Central Region,Kallang,1.3152,103.85925999999999,Hotel room,45,1,5,0.07,11,175,f,Hostel,1.0,6.0,2,88.0,t,4.0,0.0,0.0,12
151,3142155,Double Room / Triple Sharing,10861133,DropINN,Central Region,Kallang,1.3152,103.85925999999999,Hotel room,60,1,2,0.06,11,1,f,Hostel,1.0,2.0,2,80.0,t,4.0,0.0,8.0,16
152,3158103,Long/Short-Term Master rm at Simei,14881884,Mrs Tan,East Region,Tampines,1.35038,103.95889,Private room,56,90,0,0.0,1,181,f,Condominium,1.0,2.0,1,0.0,f,1.0,150.0,50.0,19
153,3158949,New Studio Apt @ Orchard/Central.....,10248444,RecR,Central Region,River Valley,1.2977,103.83773000000001,Hotel room,115,6,130,1.77,58,356,f,Serviced apartment,1.0,1.0,2,88.0,t,1.0,150.0,0.0,33
154,3179080,12-Bed Ladies Dormitory,15295886,Chloe,Central Region,Kallang,1.3108600000000001,103.85883000000001,Shared room,36,1,18,0.25,3,0,f,Hostel,1.0,12.0,1,96.0,f,2.0,0.0,0.0,20
155,3179271,Room for friends (Max 4 guests),15295886,Chloe,Central Region,Kallang,1.30997,103.86052,Private room,150,1,0,0.0,3,0,f,Bed and breakfast,1.0,4.0,1,0.0,f,2.0,0.0,0.0,10
156,3207194,CS S2 Prime CBD Club Street heritage Loft!,7095710,Elise,Central Region,Outram,1.28362,103.84552,Entire home/apt,84,2,74,1.22,10,85,f,Apartment,0.0,1.0,2,87.0,f,1.0,300.0,30.0,29
157,3209752,"Modern Rm near Airport, Expo, SUTD, Changi BizPark",16262927,Jeremy,East Region,Tampines,1.34714,103.96002,Private room,98,1,13,1.34,1,362,t,Condominium,1.0,1.0,1,97.0,f,1.0,0.0,0.0,28
158,3209768,Resort style living in the city!,16263071,Tadeusz,Central Region,Tanglin,1.29277,103.82701999999999,Private room,101,3,76,1.04,2,365,f,Apartment,1.0,1.0,2,89.0,f,1.0,150.0,0.0,13
159,3209809,Super Convenient Downtown Studio,10723468,Meiling,Central Region,Outram,1.28378,103.8431,Entire home/apt,106,90,1,0.02,2,363,f,Apartment,1.0,1.0,2,0.0,f,1.0,2500.0,50.0,9
160,3212083,"Private room Club St, awesome view!",8060780,Bill,Central Region,Outram,1.28216,103.84714,Private room,200,90,17,0.23,1,83,f,Apartment,1.0,1.0,1,92.0,f,1.0,0.0,20.0,16
161,3253216,AWESOME MASTER BEDR/PRIVATE BATHROOM Downtown,16454485,Beatrice,Central Region,Singapore River,1.28845,103.84355,Private room,89,10,2,0.11,1,363,f,Apartment,1.0,0.0,1,100.0,f,1.0,250.0,45.0,15
162,3265545,Studio with private Rooftop,6145399,Pauline,Central Region,River Valley,1.29508,103.84085,Entire home/apt,180,5,2,0.03,1,0,f,Apartment,0.0,1.0,1,100.0,f,1.0,0.0,0.0,10
163,3304326,"Furnishied Room Near Airport, Changi BizPark, SUTD",16689958,S,East Region,Tampines,1.34948,103.96321,Private room,79,90,10,0.14,1,362,f,Condominium,1.0,1.0,1,95.0,t,1.0,138.0,28.0,22
164,3325956,"Craig Place, Tanjong Pagar",16792186,Paul,Central Region,Bukit Merah,1.28667,103.82935,Private room,80,1,0,0.0,1,0,f,Apartment,1.0,1.0,1,0.0,f,1.0,0.0,0.0,11
165,3349976,Private Room - min.6months,14297490,Flora,East Region,Pasir Ris,1.36449,103.95931,Private room,79,180,0,0.0,1,0,f,Apartment,1.0,2.0,1,0.0,t,0.5,0.0,0.0,7
166,3380992,❀❀2BR Penthouse at Katong private pool,8492007,Logan,Central Region,Geylang,1.31228,103.89520999999999,Entire home/apt,200,30,22,0.3,117,365,f,Apartment,2.0,2.0,3,84.0,t,1.0,0.0,20.0,28
167,3405389,Nice appartment in shophouse condo,17174325,Sophie,Central Region,Marine Parade,1.30287,103.9005,Entire home/apt,250,4,0,0.0,1,0,f,Condominium,2.0,3.0,1,0.0,f,1.0,500.0,100.0,16
168,3419511,2 Bedroom Apt@ Orchard/Central Area,10248444,RecR,Central Region,River Valley,1.2949899999999999,103.83851999999999,Entire home/apt,220,4,176,2.86,58,0,f,Condominium,2.0,3.0,4,86.0,t,2.0,150.0,0.0,36
169,3433708,Tidy clean room in the north,17210305,Dominic,North-East Region,Ang Mo Kio,1.3766399999999999,103.85238000000001,Private room,221,1,0,0.0,1,0,f,Apartment,1.0,1.0,1,0.0,f,1.0,0.0,0.0,0
170,3460343,Chic New Cozy Studio Apt @ Orchard,10248444,RecR,Central Region,River Valley,1.2978299999999998,103.83936,Entire home/apt,138,2,207,2.87,58,344,f,Condominium,1.0,4.0,2,90.0,f,1.0,150.0,0.0,38
171,3468326,"Private, Quiet and Cozy Haven for 2",6385598,Patrick & Cindy,North-East Region,Serangoon,1.3736,103.87644,Private room,57,2,130,2.4,1,0,t,Apartment,1.0,2.0,2,96.0,f,1.0,150.0,21.0,11
172,3479446,FEMALE DORMS in the heart of Chinatown!,17526618,Royal,Central Region,Outram,1.28318,103.84335,Hotel room,29,1,140,1.97,13,364,f,Hostel,1.0,10.0,1,88.0,t,4.0,0.0,0.0,23
173,3479493,Dorms... in the heart of Chinatown!,17526618,Royal,Central Region,Outram,1.2845799999999998,103.84298000000001,Hotel room,31,1,80,1.12,13,1,f,Hostel,1.0,16.0,1,88.0,t,4.0,0.0,0.0,21
174,3576098,"5/10/15 min to beach(walk), airport & central(cab)",1667550,Nitin,East Region,Bedok,1.30705,103.93763,Entire home/apt,313,5,26,0.36,1,91,f,Condominium,3.0,3.0,2,84.0,f,2.0,203.0,0.0,26
175,3580558,Gorgeous oasis near the river,8624816,Georgie,Central Region,Singapore River,1.28955,103.83861,Entire home/apt,205,2,18,0.25,1,0,f,Apartment,1.0,1.0,1,98.0,f,1.0,200.0,0.0,17
176,3598371,"Master Bedroom, Great Location!",14006858,Jade,Central Region,Newton,1.31122,103.84108,Entire home/apt,179,7,0,0.0,1,0,f,House,1.0,1.0,1,0.0,f,1.0,0.0,0.0,14
177,3639516,DORMS... in the heart of Chinatown!,17526618,Royal,Central Region,Outram,1.28496,103.84318,Hotel room,31,1,192,2.67,13,365,f,Hostel,1.0,16.0,1,89.0,t,4.0,0.0,0.0,21
178,3651408,DORMS... in the heart of Chinatown!,17526618,Royal,Central Region,Outram,1.28439,103.84308,Hotel room,31,1,177,2.46,13,0,f,Hostel,1.0,16.0,1,88.0,t,4.0,0.0,0.0,20
179,3667894,Chinatown at your door: Master Rm attach bathroom,2413412,Kaurus,Central Region,Outram,1.28424,103.84275,Private room,60,90,2,0.15,138,357,f,Apartment,1.0,1.0,1,80.0,t,1.0,0.0,20.0,32
180,3717196,DORMS - In the heart of Chinatown!,17526618,Royal,Central Region,Outram,1.28262,103.84487,Hotel room,29,1,18,0.26,13,365,f,Hostel,1.0,12.0,1,79.0,t,4.0,0.0,0.0,21
181,3717217,4-Bed Private Room - Steps from Chinatown MRT!,17526618,Royal,Central Region,Outram,1.28354,103.84331,Private room,140,2,49,0.72,13,180,f,Hostel,1.0,4.0,1,90.0,f,2.0,0.0,0.0,22
182,3753251,Relaxed & Spacious Studio w JACUZZI,10248444,RecR,Central Region,River Valley,1.2953299999999999,103.83797,Entire home/apt,150,2,260,3.71,58,312,f,Apartment,1.0,2.0,2,91.0,t,1.0,150.0,0.0,37
183,3760443,Cozy Room in Huge Apartment for Professionals,15207911,Enrico,West Region,Jurong West,1.33874,103.68924,Private room,50,90,1,0.01,2,365,f,Apartment,1.0,1.0,1,0.0,f,1.0,0.0,0.0,7
184,3788645,single room in sunny apartment,768164,Vanillabeans,West Region,Clementi,1.29798,103.7668,Private room,45,2,3,0.05,1,0,f,Apartment,1.0,1.0,1,100.0,f,1.0,150.0,15.0,10
185,3802621,1-person Bunk Bed Private Room,8773916,Superb Hostel,Central Region,Rochor,1.30376,103.85923000000001,Private room,59,1,20,0.36,7,141,f,Bed and breakfast,1.0,1.0,1,94.0,f,8.0,0.0,0.0,9
186,3803160,3-person Bunk Bed Private Room,8773916,Superb Hostel,Central Region,Rochor,1.3017100000000001,103.85959,Private room,91,1,6,0.09,7,142,f,Bed and breakfast,1.0,1.0,3,80.0,f,8.0,0.0,0.0,7
187,3804385,CS Bright Modern Room# in Central,8200399,V/,Central Region,Kallang,1.31083,103.85799999999999,Private room,70,90,8,0.14,6,0,f,Apartment,1.0,1.0,1,98.0,f,1.5,200.0,50.0,18
188,3822245,Cozy Studio Apt @ Orchard Area,10248444,RecR,Central Region,River Valley,1.29597,103.8382,Entire home/apt,138,6,74,1.04,58,356,f,Apartment,1.0,4.0,2,90.0,t,1.0,143.0,0.0,34
189,3829545,Condo room near Boonlay MRT for Sharing,19710549,Frank,West Region,Jurong West,1.3418700000000001,103.71115,Private room,50,2,0,0.0,1,0,f,Apartment,1.0,1.0,1,0.0,f,0.5,200.0,10.0,5
190,3877859,Spacious 2 Bedroom Amidst Nature,20041363,Rockwell,West Region,Bukit Panjang,1.3471,103.77532,Entire home/apt,165,12,60,0.86,1,240,t,Condominium,2.0,2.0,4,97.0,f,2.0,500.0,80.0,31
191,3902423,Private Bedroom in a great flat,20189155,Alexandra,Central Region,Bukit Merah,1.2900200000000002,103.82315,Private room,66,1,5,0.08,1,0,f,Apartment,1.0,1.0,1,100.0,f,1.0,0.0,0.0,18
192,3909587,Beautifull Master Bed room!!,20250473,Valentin,Central Region,Geylang,1.3146200000000001,103.89173000000001,Private room,70,14,0,0.0,1,0,f,Apartment,1.0,1.0,1,0.0,t,1.0,0.0,0.0,23
193,3953547,Spacious Room in Huge Apartment for Professionals,15207911,Enrico,West Region,Jurong West,1.3378,103.68746,Private room,70,90,3,0.07,2,365,f,Apartment,1.0,1.0,1,100.0,f,1.0,0.0,0.0,24
194,3980202,1-person Bunk Bed Private Room,8773916,Superb Hostel,Central Region,Rochor,1.30148,103.85813,Private room,59,1,28,0.4,7,141,f,Bed and breakfast,1.0,1.0,1,89.0,f,8.0,0.0,0.0,0
195,3981252,Ultra convenient Condo close to MRT,20636569,Chris,East Region,Bedok,1.31808,103.90581999999999,Private room,78,1,2,0.03,1,362,f,Apartment,1.0,1.0,1,100.0,f,1.5,0.0,0.0,15
196,3990431,1-person Bunk Bed Private Room,8773916,Superb Hostel,Central Region,Rochor,1.30348,103.85969,Private room,59,1,10,0.17,7,141,f,Bed and breakfast,1.0,1.0,1,86.0,f,8.0,0.0,0.0,11
197,3990847,cozy common room,17320382,Judy,West Region,Jurong East,1.3372,103.73606,Private room,45,1,32,0.47,2,327,f,Condominium,1.0,0.0,1,91.0,f,0.5,0.0,10.0,22
198,3991040,master room--quiet and cozy,17320382,Judy,West Region,Jurong East,1.33856,103.73562,Private room,68,1,48,1.02,2,365,f,Condominium,1.0,1.0,1,94.0,f,1.0,0.0,12.0,24
199,3995441,Large and Nicely Furnished 1 Bedroom Suite,14521708,Shirley,Central Region,Geylang,1.31633,103.88539,Entire home/apt,95,90,56,0.81,25,83,f,Apartment,1.0,1.0,1,95.0,f,1.0,500.0,0.0,16
200,4007891,"Price Slashed, City, 23-Person, Min 7 day(1D)",12067440,Tommy,Central Region,Kallang,1.31172,103.86010999999999,Private room,78,1,28,0.67,14,1,f,Hostel,1.0,1.0,1,91.0,f,6.0,0.0,0.0,19
201,4008423,"Price Slashed, City, 23-Person, Min 7 day(1A)",12067440,Tommy,Central Region,Kallang,1.31179,103.86001999999999,Private room,56,1,205,4.71,14,265,f,Loft,1.0,1.0,1,91.0,f,6.0,0.0,0.0,18
203,4017084,Masterbedroom for rent (Central),20785714,Yock Lian,Central Region,Outram,1.28223,103.83867,Private room,50,180,0,0.0,1,365,f,Apartment,1.0,1.0,1,0.0,f,1.0,1500.0,0.0,6
204,4021128,This Apartment is No Longer Available on Airbnb.,1275947,Vince,Central Region,Bukit Timah,1.31995,103.79426,Entire home/apt,159,5,8,0.16,1,84,f,Apartment,1.0,1.0,2,100.0,f,1.0,1000.0,100.0,17
205,4026199,2BR (For 4) Apt Orchard/Stevens/UNESCO *MRT* B,6609641,Catherine,Central Region,Tanglin,1.31595,103.8269,Entire home/apt,280,7,32,0.46,20,365,t,House,2.0,3.0,1,95.0,t,2.0,500.0,100.0,39
206,4027867,cosy apartment,20883050,Alvin,Central Region,Geylang,1.31131,103.88343,Private room,60,1,68,0.99,39,356,f,Apartment,1.0,1.0,2,88.0,f,1.0,0.0,0.0,27
207,4054698,DORMS - In the heart of Chinatown!,17526618,Royal,Central Region,Outram,1.28278,103.8445,Hotel room,31,1,49,0.73,13,365,f,Hostel,1.0,12.0,1,88.0,t,4.0,0.0,0.0,21
208,4069756,DORMS - In the heart of Chinatown!,17526618,Royal,Central Region,Outram,1.28332,103.8433,Hotel room,29,1,21,0.31,13,365,f,Hostel,1.0,12.0,1,87.0,t,4.0,0.0,0.0,22
209,4070970,Double room in Robertson Quay,21114831,Ryan,Central Region,Singapore River,1.29088,103.83891,Private room,115,2,0,0.0,1,0,f,Apartment,1.0,1.0,1,0.0,f,1.0,285.0,30.0,11
210,4087935,Within a stone's throw from Orchard,21022554,Marty,Central Region,Novena,1.31718,103.84286999999999,Private room,89,2,14,0.2,2,364,f,Apartment,1.0,1.0,1,96.0,f,1.0,0.0,20.0,10
211,4091059,Airbnb Singapore Trendy CBD Enclave,971978,Jois,Central Region,Bukit Merah,1.27254,103.8337,Entire home/apt,312,2,206,2.97,1,94,f,Loft,3.0,3.0,4,93.0,f,1.0,1394.0,167.0,32
212,4108082,Central Haven,21313007,Callie & Kel,Central Region,Tanglin,1.29312,103.82979,Entire home/apt,218,14,312,4.52,1,1,f,Apartment,2.0,3.0,2,92.0,t,1.5,300.0,35.0,38
213,4138944,Studio Apt Orchard/Stevens Area #1,6609641,Catherine,Central Region,Tanglin,1.31566,103.82666,Entire home/apt,117,7,57,0.83,20,365,t,House,0.0,1.0,1,95.0,t,1.0,500.0,60.0,41
214,4139205,Bedroom En-Suite @ Orchard/Central Area....,10248444,RecR,Central Region,River Valley,1.29671,103.83999,Private room,95,1,113,1.65,58,356,f,Apartment,1.0,1.0,2,88.0,f,1.0,150.0,0.0,33
215,4179725,Bright 2 br loft style conservation,912064,Vanessa,Central Region,Marine Parade,1.30789,103.89646,Entire home/apt,166,14,4,0.06,1,0,f,Apartment,2.0,2.0,4,100.0,f,2.0,191.0,57.0,10
216,4183194,Serene Spacious Sanctuary near CBD,5698621,Steph,Central Region,Kallang,1.31512,103.85343,Private room,60,90,42,0.6,3,1,f,Condominium,1.0,1.0,2,94.0,f,1.0,360.0,40.0,22
217,4191686,Luxury Condo (Ensuite Room)  near Lake & MRT,21386285,Susie,West Region,Jurong West,1.34534,103.7238,Private room,80,3,2,0.07,4,365,f,Apartment,1.0,2.0,1,100.0,f,1.5,150.0,10.0,30
218,4191852,Luxury Condo Room near Lake & MRT,21386285,Susie,West Region,Jurong West,1.34702,103.72274,Private room,60,3,7,0.11,4,365,f,Condominium,1.0,2.0,1,94.0,f,2.5,150.0,10.0,28
219,4193615,1-year old condo in Bukit Timah,4773948,Samuel,Central Region,Bukit Timah,1.3334700000000002,103.78634,Entire home/apt,210,1,0,0.0,1,0,f,Apartment,1.0,1.0,1,0.0,f,1.0,0.0,0.0,11
220,4252548,1 Bedroom Suite with Balcony,14521708,Shirley,Central Region,Geylang,1.31503,103.88605,Entire home/apt,95,90,66,0.97,25,89,f,Apartment,1.0,1.0,1,96.0,f,1.0,500.0,0.0,16
221,4252667,Master Room,22069453,Xiao,West Region,Jurong East,1.34746,103.73203000000001,Private room,28,1,0,0.0,1,0,f,Apartment,1.0,2.0,1,0.0,f,1.0,0.0,0.0,6
222,4271250,City Ctr_RiverValley/GreatWorldCity,22176293,YongXing9688,Central Region,Tanglin,1.29377,103.82844,Entire home/apt,159,30,170,2.59,1,264,t,Apartment,1.0,2.0,1,99.0,f,1.0,150.0,0.0,38
223,4309836,1 Bedroom Condo @ St Michael's,9008551,Gregory,Central Region,Kallang,1.32712,103.86468,Entire home/apt,130,3,40,0.59,1,365,t,Apartment,1.0,1.0,2,94.0,f,1.0,350.0,30.0,27
224,4318386,"Study w/ private WC, pool, central",16319873,Christian,Central Region,Bukit Merah,1.2730299999999999,103.82783,Private room,89,10,1,0.04,1,0,f,Apartment,1.0,1.0,1,0.0,f,2.0,0.0,0.0,8
225,4351937,2 bedroom serviced-Apt near central,22590759,Ashley,Central Region,Toa Payoh,1.3307799999999999,103.86782,Entire home/apt,219,1,0,0.0,1,0,f,Apartment,2.0,2.0,1,0.0,f,2.0,0.0,0.0,18
226,4360679,Simple Private Room for Two,20883050,Alvin,Central Region,Geylang,1.31025,103.88325999999999,Private room,60,1,133,1.94,39,1,f,Apartment,1.0,1.0,2,88.0,f,1.0,0.0,0.0,26
227,4360811,Cosy Room For 2,20883050,Alvin,Central Region,Geylang,1.3110700000000002,103.88292,Private room,60,1,122,1.77,39,356,f,Apartment,1.0,1.0,2,86.0,f,1.0,0.0,0.0,27
228,4360902,"Queen Room , 5 mins from MRT",20883050,Alvin,Central Region,Geylang,1.31045,103.88114,Private room,60,1,210,3.07,39,355,f,Apartment,1.0,1.0,2,84.0,f,1.0,0.0,0.0,27
229,4372830,"Central, 2 piscines, sauna et hammam",22702828,Elodie,Central Region,Rochor,1.30115,103.8479,Entire home/apt,227,5,0,0.0,1,0,f,Apartment,2.0,1.0,1,0.0,f,1.0,861.0,59.0,12
230,4380000,Prime Orchard Master Near Somerset,11390076,Tryston,Central Region,Newton,1.30475,103.84031999999999,Private room,98,3,8,0.12,18,364,f,Apartment,1.0,1.0,1,88.0,f,1.0,0.0,75.0,8
231,4383465,Master Bedroom in a 2 Bedroom Apt,5698621,Steph,Central Region,Kallang,1.31503,103.85116,Private room,70,90,5,0.07,3,355,f,Condominium,1.0,1.0,2,84.0,f,1.0,1000.0,50.0,24
232,4412603,New Condo near East Coast Beach!,22871633,Wayne,East Region,Bedok,1.31467,103.93974,Entire home/apt,138,1,44,0.64,1,363,f,Condominium,1.0,1.0,1,94.0,t,1.0,349.0,70.0,27
233,4430984,Great apartment centrally located,22791622,Darren,Central Region,Outram,1.28142,103.84522,Entire home/apt,252,1,2,0.03,1,0,f,Apartment,3.0,3.0,1,90.0,f,2.5,0.0,0.0,14
234,4441346,Penthouse Studio w/ City & Sea View for Long Term,23053315,Chew Nam,Central Region,Kallang,1.29775,103.88341,Entire home/apt,101,90,5,0.07,1,8,f,Loft,1.0,1.0,1,100.0,t,1.5,500.0,0.0,32
235,4450681,2BR (For 3) Apt Orchard/Stevens/UNESCO *MRT* A,6609641,Catherine,Central Region,Tanglin,1.31617,103.82694000000001,Entire home/apt,240,7,16,0.24,20,365,t,House,2.0,2.0,1,94.0,t,2.5,500.0,100.0,42
236,4451325,Be our guest,23094721,Lizzie,North-East Region,Sengkang,1.39042,103.90796,Private room,107,2,0,0.0,1,358,f,Apartment,1.0,1.0,1,0.0,f,1.0,200.0,50.0,12
237,4457077,"Beautiful place, near city and park",23127807,James,Central Region,Bukit Merah,1.27804,103.80806,Entire home/apt,79,1,0,0.0,1,0,f,Apartment,3.0,2.0,1,0.0,f,2.0,0.0,0.0,7
238,4486217,Sub-urban Singapore Resort Living,23276884,Faith,North-East Region,Serangoon,1.38785,103.8694,Entire home/apt,80,84,9,0.13,1,89,f,Apartment,0.0,2.0,2,84.0,f,1.0,0.0,50.0,21
239,4499317,City Hall Premium Loft,23336011,Heritage,Central Region,Downtown Core,1.29561,103.8543,Entire home/apt,180,7,65,0.95,40,364,f,Serviced apartment,0.0,1.0,2,94.0,t,1.0,500.0,0.0,26
240,4505008,cosy apartment 2,20883050,Alvin,Central Region,Geylang,1.31017,103.88253,Private room,60,1,81,1.19,39,356,f,Apartment,1.0,1.0,2,85.0,f,1.0,0.0,0.0,26
241,4514543,Austin heights house  - 1 Common room,9103171,Cheong,North Region,Sembawang,1.4527700000000001,103.81644,Private room,130,3,0,0.0,1,177,f,Apartment,1.0,1.0,1,0.0,f,1.0,0.0,0.0,14
242,4521061,Lovely apartment in hip Tiong Bahru,8786227,Antoine,Central Region,Bukit Merah,1.2843,103.83254000000001,Entire home/apt,180,2,14,0.21,1,0,f,Apartment,1.0,2.0,1,95.0,f,1.0,1000.0,60.0,4
